timestamp,actual_price,forecast_price,residual_usd,residual_usd_per_mwh,absolute_error_usd,absolute_error_usd_per_mwh,hour_of_day,hour
2025-04-26 19:00:00+00:00,36.51,39.07,2.56,2.56,2.56,2.56,19,19
2025-04-26 20:00:00+00:00,37.83,36.82,-1.01,-1.01,1.01,1.01,20,20
2025-04-26 21:00:00+00:00,33.68,33.2,-0.48,-0.48,0.48,0.48,21,21
2025-04-26 22:00:00+00:00,31.3,27.16,-4.14,-4.14,4.14,4.14,22,22
2025-04-26 23:00:00+00:00,30.11,28.91,-1.2,-1.2,1.2,1.2,23,23
2025-04-27 00:00:00+00:00,29.48,29.96,0.48,0.48,0.48,0.48,0,0
2025-04-27 01:00:00+00:00,27.4,30.23,2.83,2.83,2.83,2.83,1,1
2025-04-27 02:00:00+00:00,23.77,22.34,-1.43,-1.43,1.43,1.43,2,2
2025-04-27 03:00:00+00:00,19.87,24.51,4.64,4.64,4.64,4.64,3,3
2025-04-27 04:00:00+00:00,19.56,18.35,-1.21,-1.21,1.21,1.21,4,4
2025-04-27 05:00:00+00:00,19.08,17.87,-1.21,-1.21,1.21,1.21,5,5
2025-04-27 06:00:00+00:00,18.52,22.86,4.34,4.34,4.34,4.34,6,6
2025-04-27 07:00:00+00:00,14.64,15.67,1.03,1.03,1.03,1.03,7,7
2025-04-27 08:00:00+00:00,14.66,13.78,-0.88,-0.88,0.88,0.88,8,8
2025-04-27 09:00:00+00:00,13.72,13.83,0.11,0.11,0.11,0.11,9,9
2025-04-27 10:00:00+00:00,16.96,20.84,3.88,3.88,3.88,3.88,10,10
2025-04-27 11:00:00+00:00,16.5,20.67,4.17,4.17,4.17,4.17,11,11
2025-04-27 12:00:00+00:00,22.13,20.59,-1.54,-1.54,1.54,1.54,12,12
2025-04-27 13:00:00+00:00,49.96,50.35,0.39,0.39,0.39,0.39,13,13
2025-04-27 14:00:00+00:00,24.8,25.53,0.73,0.73,0.73,0.73,14,14
2025-04-27 15:00:00+00:00,29.04,27.07,-1.97,-1.97,1.97,1.97,15,15
2025-04-27 16:00:00+00:00,31.16,31.52,0.36,0.36,0.36,0.36,16,16
2025-04-27 17:00:00+00:00,39.5,40.01,0.51,0.51,0.51,0.51,17,17
2025-04-27 18:00:00+00:00,35.23,38.58,3.35,3.35,3.35,3.35,18,18
2025-04-27 19:00:00+00:00,32.84,36.36,3.52,3.52,3.52,3.52,19,19
2025-04-27 20:00:00+00:00,35.46,35.14,-0.32,-0.32,0.32,0.32,20,20
2025-04-27 21:00:00+00:00,30.91,30.88,-0.03,-0.03,0.03,0.03,21,21
2025-04-27 22:00:00+00:00,34.15,36.31,2.16,2.16,2.16,2.16,22,22
2025-04-27 23:00:00+00:00,30.68,29.72,-0.96,-0.96,0.96,0.96,23,23
2025-04-28 00:00:00+00:00,37.03,39.0,1.97,1.97,1.97,1.97,0,0
2025-04-28 01:00:00+00:00,30.96,31.24,0.28,0.28,0.28,0.28,1,1
2025-04-28 02:00:00+00:00,29.45,27.53,-1.92,-1.92,1.92,1.92,2,2
2025-04-28 03:00:00+00:00,25.57,23.68,-1.89,-1.89,1.89,1.89,3,3
2025-04-28 04:00:00+00:00,29.09,33.21,4.12,4.12,4.12,4.12,4,4
2025-04-28 05:00:00+00:00,21.87,21.98,0.11,0.11,0.11,0.11,5,5
2025-04-28 06:00:00+00:00,25.67,30.27,4.6,4.6,4.6,4.6,6,6
2025-04-28 07:00:00+00:00,22.12,21.34,-0.78,-0.78,0.78,0.78,7,7
2025-04-28 08:00:00+00:00,-18.4,0.0,18.4,18.4,18.4,18.4,8,8
2025-04-28 09:00:00+00:00,21.01,27.49,6.48,6.48,6.48,6.48,9,9
2025-04-28 10:00:00+00:00,22.07,19.93,-2.14,-2.14,2.14,2.14,10,10
2025-04-28 11:00:00+00:00,82.76,78.52,-4.24,-4.24,4.24,4.24,11,11
2025-04-28 12:00:00+00:00,24.05,27.77,3.72,3.72,3.72,3.72,12,12
2025-04-28 13:00:00+00:00,29.27,27.7,-1.57,-1.57,1.57,1.57,13,13
2025-04-28 14:00:00+00:00,29.62,30.07,0.45,0.45,0.45,0.45,14,14
2025-04-28 15:00:00+00:00,28.82,27.86,-0.96,-0.96,0.96,0.96,15,15
2025-04-28 16:00:00+00:00,34.61,35.78,1.17,1.17,1.17,1.17,16,16
2025-04-28 17:00:00+00:00,146.28,144.4,-1.88,-1.88,1.88,1.88,17,17
2025-04-28 18:00:00+00:00,41.52,41.57,0.05,0.05,0.05,0.05,18,18
2025-04-28 19:00:00+00:00,39.25,40.87,1.62,1.62,1.62,1.62,19,19
2025-04-28 20:00:00+00:00,42.12,40.1,-2.02,-2.02,2.02,2.02,20,20
2025-04-28 21:00:00+00:00,38.49,37.24,-1.25,-1.25,1.25,1.25,21,21
2025-04-28 22:00:00+00:00,34.15,33.78,-0.37,-0.37,0.37,0.37,22,22
2025-04-28 23:00:00+00:00,34.5,31.43,-3.07,-3.07,3.07,3.07,23,23
2025-04-29 00:00:00+00:00,38.7,38.14,-0.56,-0.56,0.56,0.56,0,0
2025-04-29 01:00:00+00:00,-5.45,0.0,5.45,5.45,5.45,5.45,1,1
2025-04-29 02:00:00+00:00,29.19,28.69,-0.5,-0.5,0.5,0.5,2,2
2025-04-29 03:00:00+00:00,26.46,26.28,-0.18,-0.18,0.18,0.18,3,3
2025-04-29 04:00:00+00:00,29.56,30.01,0.45,0.45,0.45,0.45,4,4
2025-04-29 05:00:00+00:00,26.79,25.65,-1.14,-1.14,1.14,1.14,5,5
2025-04-29 06:00:00+00:00,26.68,28.91,2.23,2.23,2.23,2.23,6,6
2025-04-29 07:00:00+00:00,19.74,23.83,4.09,4.09,4.09,4.09,7,7
2025-04-29 08:00:00+00:00,20.53,19.87,-0.66,-0.66,0.66,0.66,8,8
2025-04-29 09:00:00+00:00,16.34,18.05,1.71,1.71,1.71,1.71,9,9
2025-04-29 10:00:00+00:00,24.83,24.73,-0.1,-0.1,0.1,0.1,10,10
2025-04-29 11:00:00+00:00,19.8,21.21,1.41,1.41,1.41,1.41,11,11
2025-04-29 12:00:00+00:00,25.34,29.75,4.41,4.41,4.41,4.41,12,12
2025-04-29 13:00:00+00:00,24.46,26.23,1.77,1.77,1.77,1.77,13,13
2025-04-29 14:00:00+00:00,28.32,24.39,-3.93,-3.93,3.93,3.93,14,14
2025-04-29 15:00:00+00:00,30.29,31.92,1.63,1.63,1.63,1.63,15,15
2025-04-29 16:00:00+00:00,33.28,36.86,3.58,3.58,3.58,3.58,16,16
2025-04-29 17:00:00+00:00,35.52,35.47,-0.05,-0.05,0.05,0.05,17,17
2025-04-29 18:00:00+00:00,37.08,40.07,2.99,2.99,2.99,2.99,18,18
2025-04-29 19:00:00+00:00,41.54,40.31,-1.23,-1.23,1.23,1.23,19,19
2025-04-29 20:00:00+00:00,37.03,33.82,-3.21,-3.21,3.21,3.21,20,20
2025-04-29 21:00:00+00:00,40.01,40.86,0.85,0.85,0.85,0.85,21,21
2025-04-29 22:00:00+00:00,83.87,79.98,-3.89,-3.89,3.89,3.89,22,22
2025-04-29 23:00:00+00:00,35.58,35.48,-0.1,-0.1,0.1,0.1,23,23
2025-04-30 00:00:00+00:00,10.28,14.0,3.72,3.72,3.72,3.72,0,0
2025-04-30 01:00:00+00:00,31.86,27.59,-4.27,-4.27,4.27,4.27,1,1
2025-04-30 02:00:00+00:00,116.25,113.55,-2.7,-2.7,2.7,2.7,2,2
2025-04-30 03:00:00+00:00,27.74,25.66,-2.08,-2.08,2.08,2.08,3,3
2025-04-30 04:00:00+00:00,23.52,23.86,0.34,0.34,0.34,0.34,4,4
2025-04-30 05:00:00+00:00,23.99,23.58,-0.41,-0.41,0.41,0.41,5,5
2025-04-30 06:00:00+00:00,18.43,22.43,4.0,4.0,4.0,4.0,6,6
2025-04-30 07:00:00+00:00,21.89,24.78,2.89,2.89,2.89,2.89,7,7
2025-04-30 08:00:00+00:00,20.87,22.61,1.74,1.74,1.74,1.74,8,8
2025-04-30 09:00:00+00:00,19.42,20.28,0.86,0.86,0.86,0.86,9,9
2025-04-30 10:00:00+00:00,19.09,20.57,1.48,1.48,1.48,1.48,10,10
2025-04-30 11:00:00+00:00,20.56,18.91,-1.65,-1.65,1.65,1.65,11,11
2025-04-30 12:00:00+00:00,26.18,28.82,2.64,2.64,2.64,2.64,12,12
2025-04-30 13:00:00+00:00,30.33,28.05,-2.28,-2.28,2.28,2.28,13,13
2025-04-30 14:00:00+00:00,28.25,30.84,2.59,2.59,2.59,2.59,14,14
2025-04-30 15:00:00+00:00,33.58,37.05,3.47,3.47,3.47,3.47,15,15
2025-04-30 16:00:00+00:00,29.63,30.66,1.03,1.03,1.03,1.03,16,16
2025-04-30 17:00:00+00:00,35.46,35.52,0.06,0.06,0.06,0.06,17,17
2025-04-30 18:00:00+00:00,21.9,23.4,1.5,1.5,1.5,1.5,18,18
2025-04-30 19:00:00+00:00,37.23,30.58,-6.65,-6.65,6.65,6.65,19,19
2025-04-30 20:00:00+00:00,37.51,38.77,1.26,1.26,1.26,1.26,20,20
2025-04-30 21:00:00+00:00,37.84,38.06,0.22,0.22,0.22,0.22,21,21
2025-04-30 22:00:00+00:00,39.24,39.61,0.37,0.37,0.37,0.37,22,22
2025-04-30 23:00:00+00:00,36.45,38.72,2.27,2.27,2.27,2.27,23,23
2025-05-01 00:00:00+00:00,29.31,29.62,0.31,0.31,0.31,0.31,0,0
2025-05-01 01:00:00+00:00,27.19,24.84,-2.35,-2.35,2.35,2.35,1,1
2025-05-01 02:00:00+00:00,28.38,28.53,0.15,0.15,0.15,0.15,2,2
2025-05-01 03:00:00+00:00,28.46,29.13,0.67,0.67,0.67,0.67,3,3
2025-05-01 04:00:00+00:00,18.03,18.82,0.79,0.79,0.79,0.79,4,4
2025-05-01 05:00:00+00:00,21.58,22.48,0.9,0.9,0.9,0.9,5,5
2025-05-01 06:00:00+00:00,19.93,23.03,3.1,3.1,3.1,3.1,6,6
2025-05-01 07:00:00+00:00,23.71,21.49,-2.22,-2.22,2.22,2.22,7,7
2025-05-01 08:00:00+00:00,18.94,19.88,0.94,0.94,0.94,0.94,8,8
2025-05-01 09:00:00+00:00,21.2,24.92,3.72,3.72,3.72,3.72,9,9
2025-05-01 10:00:00+00:00,21.59,17.75,-3.84,-3.84,3.84,3.84,10,10
2025-05-01 11:00:00+00:00,52.29,53.24,0.95,0.95,0.95,0.95,11,11
2025-05-01 12:00:00+00:00,26.82,25.86,-0.96,-0.96,0.96,0.96,12,12
2025-05-01 13:00:00+00:00,27.85,27.42,-0.43,-0.43,0.43,0.43,13,13
2025-05-01 14:00:00+00:00,31.17,29.41,-1.76,-1.76,1.76,1.76,14,14
2025-05-01 15:00:00+00:00,42.3,42.38,0.08,0.08,0.08,0.08,15,15
2025-05-01 16:00:00+00:00,29.69,34.79,5.1,5.1,5.1,5.1,16,16
2025-05-01 17:00:00+00:00,41.28,38.62,-2.66,-2.66,2.66,2.66,17,17
2025-05-01 18:00:00+00:00,37.84,35.42,-2.42,-2.42,2.42,2.42,18,18
2025-05-01 19:00:00+00:00,40.28,37.53,-2.75,-2.75,2.75,2.75,19,19
2025-05-01 20:00:00+00:00,39.79,44.61,4.82,4.82,4.82,4.82,20,20
2025-05-01 21:00:00+00:00,38.5,37.84,-0.66,-0.66,0.66,0.66,21,21
2025-05-01 22:00:00+00:00,37.14,37.58,0.44,0.44,0.44,0.44,22,22
2025-05-01 23:00:00+00:00,2.19,1.68,-0.51,-0.51,0.51,0.51,23,23
2025-05-02 00:00:00+00:00,31.16,29.3,-1.86,-1.86,1.86,1.86,0,0
2025-05-02 01:00:00+00:00,34.42,34.33,-0.09,-0.09,0.09,0.09,1,1
2025-05-02 02:00:00+00:00,28.92,35.57,6.65,6.65,6.65,6.65,2,2
2025-05-02 03:00:00+00:00,24.54,28.52,3.98,3.98,3.98,3.98,3,3
2025-05-02 04:00:00+00:00,111.39,109.76,-1.63,-1.63,1.63,1.63,4,4
2025-05-02 05:00:00+00:00,26.03,28.15,2.12,2.12,2.12,2.12,5,5
2025-05-02 06:00:00+00:00,19.96,18.38,-1.58,-1.58,1.58,1.58,6,6
2025-05-02 07:00:00+00:00,21.19,17.25,-3.94,-3.94,3.94,3.94,7,7
2025-05-02 08:00:00+00:00,18.13,21.18,3.05,3.05,3.05,3.05,8,8
2025-05-02 09:00:00+00:00,22.19,25.59,3.4,3.4,3.4,3.4,9,9
2025-05-02 10:00:00+00:00,23.01,26.13,3.12,3.12,3.12,3.12,10,10
2025-05-02 11:00:00+00:00,5.63,4.96,-0.67,-0.67,0.67,0.67,11,11
2025-05-02 12:00:00+00:00,101.48,101.56,0.08,0.08,0.08,0.08,12,12
2025-05-02 13:00:00+00:00,29.04,31.41,2.37,2.37,2.37,2.37,13,13
2025-05-02 14:00:00+00:00,30.2,31.68,1.48,1.48,1.48,1.48,14,14
2025-05-02 15:00:00+00:00,35.78,35.3,-0.48,-0.48,0.48,0.48,15,15
2025-05-02 16:00:00+00:00,33.16,29.61,-3.55,-3.55,3.55,3.55,16,16
2025-05-02 17:00:00+00:00,38.89,39.67,0.78,0.78,0.78,0.78,17,17
2025-05-02 18:00:00+00:00,14.44,17.64,3.2,3.2,3.2,3.2,18,18
2025-05-02 19:00:00+00:00,39.46,36.97,-2.49,-2.49,2.49,2.49,19,19
2025-05-02 20:00:00+00:00,40.19,42.29,2.1,2.1,2.1,2.1,20,20
2025-05-02 21:00:00+00:00,40.25,41.58,1.33,1.33,1.33,1.33,21,21
2025-05-02 22:00:00+00:00,38.33,40.71,2.38,2.38,2.38,2.38,22,22
2025-05-02 23:00:00+00:00,37.56,40.24,2.68,2.68,2.68,2.68,23,23
2025-05-03 00:00:00+00:00,34.96,33.72,-1.24,-1.24,1.24,1.24,0,0
2025-05-03 01:00:00+00:00,31.06,27.52,-3.54,-3.54,3.54,3.54,1,1
2025-05-03 02:00:00+00:00,28.19,27.36,-0.83,-0.83,0.83,0.83,2,2
2025-05-03 03:00:00+00:00,22.29,25.01,2.72,2.72,2.72,2.72,3,3
2025-05-03 04:00:00+00:00,18.79,17.93,-0.86,-0.86,0.86,0.86,4,4
2025-05-03 05:00:00+00:00,21.33,20.09,-1.24,-1.24,1.24,1.24,5,5
2025-05-03 06:00:00+00:00,19.54,15.49,-4.05,-4.05,4.05,4.05,6,6
2025-05-03 07:00:00+00:00,20.04,24.92,4.88,4.88,4.88,4.88,7,7
2025-05-03 08:00:00+00:00,14.5,17.06,2.56,2.56,2.56,2.56,8,8
2025-05-03 09:00:00+00:00,15.78,18.2,2.42,2.42,2.42,2.42,9,9
2025-05-03 10:00:00+00:00,13.25,16.17,2.92,2.92,2.92,2.92,10,10
2025-05-03 11:00:00+00:00,17.96,19.9,1.94,1.94,1.94,1.94,11,11
2025-05-03 12:00:00+00:00,23.5,23.39,-0.11,-0.11,0.11,0.11,12,12
2025-05-03 13:00:00+00:00,22.26,22.35,0.09,0.09,0.09,0.09,13,13
2025-05-03 14:00:00+00:00,27.61,27.04,-0.57,-0.57,0.57,0.57,14,14
2025-05-03 15:00:00+00:00,28.12,35.21,7.09,7.09,7.09,7.09,15,15
2025-05-03 16:00:00+00:00,31.82,33.71,1.89,1.89,1.89,1.89,16,16
2025-05-03 17:00:00+00:00,30.21,29.55,-0.66,-0.66,0.66,0.66,17,17
2025-05-03 18:00:00+00:00,34.89,36.55,1.66,1.66,1.66,1.66,18,18
2025-05-03 19:00:00+00:00,28.19,26.16,-2.03,-2.03,2.03,2.03,19,19
2025-05-03 20:00:00+00:00,35.55,39.81,4.26,4.26,4.26,4.26,20,20
2025-05-03 21:00:00+00:00,31.6,30.45,-1.15,-1.15,1.15,1.15,21,21
2025-05-03 22:00:00+00:00,37.69,39.44,1.75,1.75,1.75,1.75,22,22
2025-05-03 23:00:00+00:00,35.03,38.19,3.16,3.16,3.16,3.16,23,23
2025-05-04 00:00:00+00:00,32.24,33.7,1.46,1.46,1.46,1.46,0,0
2025-05-04 01:00:00+00:00,32.46,33.2,0.74,0.74,0.74,0.74,1,1
2025-05-04 02:00:00+00:00,23.7,24.23,0.53,0.53,0.53,0.53,2,2
2025-05-04 03:00:00+00:00,27.85,28.21,0.36,0.36,0.36,0.36,3,3
2025-05-04 04:00:00+00:00,23.4,22.46,-0.94,-0.94,0.94,0.94,4,4
2025-05-04 05:00:00+00:00,18.41,17.79,-0.62,-0.62,0.62,0.62,5,5
2025-05-04 06:00:00+00:00,20.25,24.45,4.2,4.2,4.2,4.2,6,6
2025-05-04 07:00:00+00:00,13.65,13.88,0.23,0.23,0.23,0.23,7,7
2025-05-04 08:00:00+00:00,14.01,12.55,-1.46,-1.46,1.46,1.46,8,8
2025-05-04 09:00:00+00:00,14.89,14.1,-0.79,-0.79,0.79,0.79,9,9
2025-05-04 10:00:00+00:00,16.09,19.34,3.25,3.25,3.25,3.25,10,10
2025-05-04 11:00:00+00:00,16.36,18.55,2.19,2.19,2.19,2.19,11,11
2025-05-04 12:00:00+00:00,24.13,26.03,1.9,1.9,1.9,1.9,12,12
2025-05-04 13:00:00+00:00,22.84,22.7,-0.14,-0.14,0.14,0.14,13,13
2025-05-04 14:00:00+00:00,26.95,28.88,1.93,1.93,1.93,1.93,14,14
2025-05-04 15:00:00+00:00,102.09,100.98,-1.11,-1.11,1.11,1.11,15,15
2025-05-04 16:00:00+00:00,26.52,26.37,-0.15,-0.15,0.15,0.15,16,16
2025-05-04 17:00:00+00:00,33.82,36.74,2.92,2.92,2.92,2.92,17,17
2025-05-04 18:00:00+00:00,29.95,32.64,2.69,2.69,2.69,2.69,18,18
2025-05-04 19:00:00+00:00,35.56,33.61,-1.95,-1.95,1.95,1.95,19,19
2025-05-04 20:00:00+00:00,32.65,31.01,-1.64,-1.64,1.64,1.64,20,20
2025-05-04 21:00:00+00:00,40.7,41.47,0.77,0.77,0.77,0.77,21,21
2025-05-04 22:00:00+00:00,37.01,41.83,4.82,4.82,4.82,4.82,22,22
2025-05-04 23:00:00+00:00,33.41,29.12,-4.29,-4.29,4.29,4.29,23,23
2025-05-05 00:00:00+00:00,38.29,39.49,1.2,1.2,1.2,1.2,0,0
2025-05-05 01:00:00+00:00,30.6,27.66,-2.94,-2.94,2.94,2.94,1,1
2025-05-05 02:00:00+00:00,31.49,30.4,-1.09,-1.09,1.09,1.09,2,2
2025-05-05 03:00:00+00:00,28.04,27.63,-0.41,-0.41,0.41,0.41,3,3
2025-05-05 04:00:00+00:00,25.79,25.24,-0.55,-0.55,0.55,0.55,4,4
2025-05-05 05:00:00+00:00,26.24,25.41,-0.83,-0.83,0.83,0.83,5,5
2025-05-05 06:00:00+00:00,23.3,23.82,0.52,0.52,0.52,0.52,6,6
2025-05-05 07:00:00+00:00,21.19,20.35,-0.84,-0.84,0.84,0.84,7,7
2025-05-05 08:00:00+00:00,15.99,12.83,-3.16,-3.16,3.16,3.16,8,8
2025-05-05 09:00:00+00:00,18.07,20.52,2.45,2.45,2.45,2.45,9,9
2025-05-05 10:00:00+00:00,21.16,23.54,2.38,2.38,2.38,2.38,10,10
2025-05-05 11:00:00+00:00,23.29,25.9,2.61,2.61,2.61,2.61,11,11
2025-05-05 12:00:00+00:00,22.31,18.96,-3.35,-3.35,3.35,3.35,12,12
2025-05-05 13:00:00+00:00,33.57,34.82,1.25,1.25,1.25,1.25,13,13
2025-05-05 14:00:00+00:00,33.92,36.11,2.19,2.19,2.19,2.19,14,14
2025-05-05 15:00:00+00:00,34.22,32.14,-2.08,-2.08,2.08,2.08,15,15
2025-05-05 16:00:00+00:00,35.31,35.83,0.52,0.52,0.52,0.52,16,16
2025-05-05 17:00:00+00:00,36.67,36.88,0.21,0.21,0.21,0.21,17,17
2025-05-05 18:00:00+00:00,36.41,41.52,5.11,5.11,5.11,5.11,18,18
2025-05-05 19:00:00+00:00,39.98,45.29,5.31,5.31,5.31,5.31,19,19
2025-05-05 20:00:00+00:00,40.78,37.12,-3.66,-3.66,3.66,3.66,20,20
2025-05-05 21:00:00+00:00,36.69,43.42,6.73,6.73,6.73,6.73,21,21
2025-05-05 22:00:00+00:00,39.63,37.84,-1.79,-1.79,1.79,1.79,22,22
2025-05-05 23:00:00+00:00,36.81,39.76,2.95,2.95,2.95,2.95,23,23
2025-05-06 00:00:00+00:00,30.42,33.35,2.93,2.93,2.93,2.93,0,0
2025-05-06 01:00:00+00:00,30.63,28.64,-1.99,-1.99,1.99,1.99,1,1
2025-05-06 02:00:00+00:00,29.16,30.89,1.73,1.73,1.73,1.73,2,2
2025-05-06 03:00:00+00:00,32.32,32.55,0.23,0.23,0.23,0.23,3,3
2025-05-06 04:00:00+00:00,26.58,28.47,1.89,1.89,1.89,1.89,4,4
2025-05-06 05:00:00+00:00,19.78,20.86,1.08,1.08,1.08,1.08,5,5
2025-05-06 06:00:00+00:00,22.75,26.24,3.49,3.49,3.49,3.49,6,6
2025-05-06 07:00:00+00:00,16.66,17.35,0.69,0.69,0.69,0.69,7,7
2025-05-06 08:00:00+00:00,22.9,22.98,0.08,0.08,0.08,0.08,8,8
2025-05-06 09:00:00+00:00,19.35,22.59,3.24,3.24,3.24,3.24,9,9
2025-05-06 10:00:00+00:00,21.3,23.25,1.95,1.95,1.95,1.95,10,10
2025-05-06 11:00:00+00:00,26.44,28.77,2.33,2.33,2.33,2.33,11,11
2025-05-06 12:00:00+00:00,21.97,20.81,-1.16,-1.16,1.16,1.16,12,12
2025-05-06 13:00:00+00:00,116.57,114.46,-2.11,-2.11,2.11,2.11,13,13
2025-05-06 14:00:00+00:00,28.73,27.81,-0.92,-0.92,0.92,0.92,14,14
2025-05-06 15:00:00+00:00,35.38,34.33,-1.05,-1.05,1.05,1.05,15,15
2025-05-06 16:00:00+00:00,31.39,33.86,2.47,2.47,2.47,2.47,16,16
2025-05-06 17:00:00+00:00,30.18,33.12,2.94,2.94,2.94,2.94,17,17
2025-05-06 18:00:00+00:00,37.72,37.83,0.11,0.11,0.11,0.11,18,18
2025-05-06 19:00:00+00:00,41.23,45.31,4.08,4.08,4.08,4.08,19,19
2025-05-06 20:00:00+00:00,43.19,47.11,3.92,3.92,3.92,3.92,20,20
2025-05-06 21:00:00+00:00,38.69,39.8,1.11,1.11,1.11,1.11,21,21
2025-05-06 22:00:00+00:00,37.82,36.27,-1.55,-1.55,1.55,1.55,22,22
2025-05-06 23:00:00+00:00,40.15,44.59,4.44,4.44,4.44,4.44,23,23
2025-05-07 00:00:00+00:00,30.58,30.93,0.35,0.35,0.35,0.35,0,0
2025-05-07 01:00:00+00:00,31.87,32.69,0.82,0.82,0.82,0.82,1,1
2025-05-07 02:00:00+00:00,30.73,30.38,-0.35,-0.35,0.35,0.35,2,2
2025-05-07 03:00:00+00:00,28.79,27.07,-1.72,-1.72,1.72,1.72,3,3
2025-05-07 04:00:00+00:00,23.98,20.81,-3.17,-3.17,3.17,3.17,4,4
2025-05-07 05:00:00+00:00,23.27,25.35,2.08,2.08,2.08,2.08,5,5
2025-05-07 06:00:00+00:00,15.37,13.91,-1.46,-1.46,1.46,1.46,6,6
2025-05-07 07:00:00+00:00,18.95,27.1,8.15,8.15,8.15,8.15,7,7
2025-05-07 08:00:00+00:00,21.39,19.17,-2.22,-2.22,2.22,2.22,8,8
2025-05-07 09:00:00+00:00,18.14,15.5,-2.64,-2.64,2.64,2.64,9,9
2025-05-07 10:00:00+00:00,21.74,23.52,1.78,1.78,1.78,1.78,10,10
2025-05-07 11:00:00+00:00,86.01,90.33,4.32,4.32,4.32,4.32,11,11
2025-05-07 12:00:00+00:00,24.4,25.06,0.66,0.66,0.66,0.66,12,12
2025-05-07 13:00:00+00:00,28.09,30.02,1.93,1.93,1.93,1.93,13,13
2025-05-07 14:00:00+00:00,27.85,23.74,-4.11,-4.11,4.11,4.11,14,14
2025-05-07 15:00:00+00:00,32.33,31.14,-1.19,-1.19,1.19,1.19,15,15
2025-05-07 16:00:00+00:00,36.78,34.6,-2.18,-2.18,2.18,2.18,16,16
2025-05-07 17:00:00+00:00,37.72,33.48,-4.24,-4.24,4.24,4.24,17,17
2025-05-07 18:00:00+00:00,37.45,38.24,0.79,0.79,0.79,0.79,18,18
2025-05-07 19:00:00+00:00,40.47,35.36,-5.11,-5.11,5.11,5.11,19,19
2025-05-07 20:00:00+00:00,42.04,39.23,-2.81,-2.81,2.81,2.81,20,20
2025-05-07 21:00:00+00:00,105.31,104.47,-0.84,-0.84,0.84,0.84,21,21
2025-05-07 22:00:00+00:00,41.81,40.23,-1.58,-1.58,1.58,1.58,22,22
2025-05-07 23:00:00+00:00,36.48,37.97,1.49,1.49,1.49,1.49,23,23
2025-05-08 00:00:00+00:00,36.38,37.64,1.26,1.26,1.26,1.26,0,0
2025-05-08 01:00:00+00:00,35.9,38.63,2.73,2.73,2.73,2.73,1,1
2025-05-08 02:00:00+00:00,26.89,29.27,2.38,2.38,2.38,2.38,2,2
2025-05-08 03:00:00+00:00,25.96,29.31,3.35,3.35,3.35,3.35,3,3
2025-05-08 04:00:00+00:00,24.6,25.1,0.5,0.5,0.5,0.5,4,4
2025-05-08 05:00:00+00:00,21.29,22.55,1.26,1.26,1.26,1.26,5,5
2025-05-08 06:00:00+00:00,26.0,27.78,1.78,1.78,1.78,1.78,6,6
2025-05-08 07:00:00+00:00,18.52,19.37,0.85,0.85,0.85,0.85,7,7
2025-05-08 08:00:00+00:00,18.93,18.44,-0.49,-0.49,0.49,0.49,8,8
2025-05-08 09:00:00+00:00,21.17,20.84,-0.33,-0.33,0.33,0.33,9,9
2025-05-08 10:00:00+00:00,82.75,81.21,-1.54,-1.54,1.54,1.54,10,10
2025-05-08 11:00:00+00:00,22.26,23.81,1.55,1.55,1.55,1.55,11,11
2025-05-08 12:00:00+00:00,26.11,26.37,0.26,0.26,0.26,0.26,12,12
2025-05-08 13:00:00+00:00,26.9,25.74,-1.16,-1.16,1.16,1.16,13,13
2025-05-08 14:00:00+00:00,30.08,28.92,-1.16,-1.16,1.16,1.16,14,14
2025-05-08 15:00:00+00:00,31.58,29.05,-2.53,-2.53,2.53,2.53,15,15
2025-05-08 16:00:00+00:00,31.53,34.48,2.95,2.95,2.95,2.95,16,16
2025-05-08 17:00:00+00:00,38.19,38.89,0.7,0.7,0.7,0.7,17,17
2025-05-08 18:00:00+00:00,43.37,41.71,-1.66,-1.66,1.66,1.66,18,18
2025-05-08 19:00:00+00:00,79.28,81.8,2.52,2.52,2.52,2.52,19,19
2025-05-08 20:00:00+00:00,40.88,39.98,-0.9,-0.9,0.9,0.9,20,20
2025-05-08 21:00:00+00:00,41.71,38.69,-3.02,-3.02,3.02,3.02,21,21
2025-05-08 22:00:00+00:00,35.81,38.86,3.05,3.05,3.05,3.05,22,22
2025-05-08 23:00:00+00:00,41.65,40.81,-0.84,-0.84,0.84,0.84,23,23
2025-05-09 00:00:00+00:00,35.89,35.37,-0.52,-0.52,0.52,0.52,0,0
2025-05-09 01:00:00+00:00,37.05,37.65,0.6,0.6,0.6,0.6,1,1
2025-05-09 02:00:00+00:00,28.55,31.91,3.36,3.36,3.36,3.36,2,2
2025-05-09 03:00:00+00:00,32.34,32.89,0.55,0.55,0.55,0.55,3,3
2025-05-09 04:00:00+00:00,27.32,24.82,-2.5,-2.5,2.5,2.5,4,4
2025-05-09 05:00:00+00:00,24.7,26.56,1.86,1.86,1.86,1.86,5,5
2025-05-09 06:00:00+00:00,22.31,21.6,-0.71,-0.71,0.71,0.71,6,6
2025-05-09 07:00:00+00:00,20.1,25.32,5.22,5.22,5.22,5.22,7,7
2025-05-09 08:00:00+00:00,23.38,23.88,0.5,0.5,0.5,0.5,8,8
2025-05-09 09:00:00+00:00,21.08,15.99,-5.09,-5.09,5.09,5.09,9,9
